,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
185,22,"Environment / Health , Sciences / Laboratory / R&D",AMLAB SERVICES PTE. LTD.,Permanent,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"Mature and independent candidate
Degree in Biochemistry or equivalent
1 year working experience in laboratory or entry level
Strong team player with a positive attitude and a strong sense of responsibility
Able to cope in a fast paced environment","$2,800","$2,000",Monthly,"Non-executive, Junior Executive",Assistant Chemist
186,28,Accounting / Auditing / Taxation,SODEXO SINGAPORE PTE. LTD.,Full Time,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"Bachelors or equivalent in finance/related disciplines
Minimum 3-5 years’ experience in Food & Beverage industry or retail multi-site industry
Eager for a significant operational exposure to be support and partner to operations
Pro-active approach with an ability to work in autonomy and proven ability to work in a collaborative way
Analytical skills, curiosity, accuracy
Tenacious, able to perform well under pressure
Excellent communication and interpersonal skills","$7,000","$5,000",Monthly,Manager,Finance Operational Controller
187,1,"Accounting / Auditing / Taxation, Information Technology",TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.,Contract,Closing on 21 Feb 2019,Islandwide,Posted 22 Jan 2019,"Bachelor Degree in IT or Accounting
5 - 7 yrs of IT Audit Experience
Strong Technical Aptitude and Knowledge. Comfortable in identifying critical IT controls and processes across a wide range of IT technologies and environments (i.e. various: databases, operating systems, network control devices, messaging systems, data protection products, mobile technologies, threat detection & prevention systems, data & storage components, virtualization, etc)
Data Analytics experience: Able to work with tools such as Access, ACL and Excel to perform data analysis
Ability to work independently with minimal supervision
Good Communication Skills: Able to fully understand the extent and impact of control deficiencies and to concisely communicate these findings both verbally and in writing.
Key Attributes: Hands on self-starter; High energy; Well organized; Quality and process oriented
Certified ISACA","$6,000","$4,000",Monthly,Professional,IT AUDITOR
188,18,Information Technology,GIFT MANAGEMENT ASIA PTE. LTD.,Full Time,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Proven working experience in providing help desk support
-         Proficiency in English
  -         Proficient in at least 1 helpdesk software in usage and administration
  -         3 to 5 years’ experience in helpdesk
  -         Computer savvy
  -         Working knowledge of helpdesk software, databases and remote control
  -         Strong client-facing and communication skills
  -         Advanced troubleshooting and multi-tasking skills
  -         Customer service orientation
  -         Proactive and able to lead and guide junior agents
 ","$4,500","$3,800",Monthly,Non-executive,Helpdesk Team Lead
189,6,Engineering,NESTIA PTE. LTD.,Full Time,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"Bachelor degree in computer science, software engineering, information technology, business, finance, economics or related fields
Strong analytical skills and creative problem solving skills
Excellent written and verbal communication skills in both English and Chinese
Strong business acumen, be customer focused, team and results-oriented
Strong interest in marketplaces or supply-demand economics
3+ years in a senior product management experience at a tech software company
Demonstrated success in delivering compelling products
Experience creating easy to use, delightful user interfaces","$5,000","$3,000",Monthly,"Middle Management, Professional",Product Manager
190,0,Others,NATIONAL UNIVERSITY OF SINGAPORE,Full Time,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"PhD or equivalent in economics, health economics, or related field.  
Demonstrated ability to conduct advanced econometric and statistical analyses.
Experience with cost-effectiveness analyses and decision modelling preferred.
Proven record of writing applied and/or methodological academic papers.
Well-developed interpersonal skills and an ability to interact with a wide range of people, including clinicians and other health care professionals.
Interested applicants, please upload the following documents when you apply online:
(1) Cover letter stating your interest in the position;
(2) Writing samples
We regret that only short-listed candidates will be notified.","$117,120","$58,560",Annually,Non-executive,Health Economics Research Fellow (Code: OR / HSSR / EF) - 005QL
191,16,Sales / Retail,LEICA GEOSYSTEMS TECHNOLOGIES PTE. LTD.,Full Time,Closing on 21 Feb 2019,North,Posted 22 Jan 2019,"Bachelor 's Degree or its equivalent.
Proficient in both written and spoken English and German as there will be frequent liasing with HQ counterpart.
Strong knowledge of Microsoft Office, SAP, CRM systems preferably Salesforce.com.
Knowledge of the function, operations and vision for Inside Sales.
Experience in employee coaching and training.
Strong reporting and analytical skills.
Experienced in telephone sales in large ticket goods and services.
Excellent organizational skills.
Outstanding interpersonal relationship building.","$13,000","$8,000",Monthly,Manager,Inside Sales Manager
192,2,Information Technology,PALO IT SINGAPORE PTE. LTD.,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"✔ Bachelor’s Degree in Design, Multimedia, Information Architecture, Human Computer

Interaction, Instructional or Graphic Design, related field.

✔ At least 3-5 years of experience in the field of UX.

✔ Understanding of motion design, HTML, CSS and other technical platforms.

✔ Knowledge of design and prototyping tools such as Photoshop, Illustrator, Silverback,

Dreamweaver, Fireworks, Visio, Axure and/or other wire framing tools.

✔ Experience designing digital experiences web and mobile platforms.

✔ Experience in agile development processes.

✔ Entrepreneurial/wild spirit combined with corporate know-how.

✔ Outstanding communication skills, able to design and run workshops.

✔ Great sense of humor, fun to work with and digital guru!
 ","$14,000","$7,000",Monthly,"Manager, Professional",Application Designer - UX Designer
193,0,Information Technology,PALO IT SINGAPORE PTE. LTD.,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"✔ Bachelor’s Degree in Design, Multimedia, Information Architecture, Human Computer

Interaction, Instructional or Graphic Design, related field.

✔ At least 3-5 years of experience in the field of UX.

✔ Understanding of motion design, HTML, CSS and other technical platforms.

✔ Knowledge of design and prototyping tools such as Photoshop, Illustrator, Silverback,

Dreamweaver, Fireworks, Visio, Axure and/or other wire framing tools.

✔ Experience designing digital experiences web and mobile platforms.

✔ Experience in agile development processes.

✔ Entrepreneurial/wild spirit combined with corporate know-how.

✔ Outstanding communication skills, able to design and run workshops.

✔ Great sense of humor, fun to work with and digital guru!
 ","$14,000","$7,000",Monthly,"Manager, Professional",Senior Application Designer - Lead / Senior UX Designer
194,63,Accounting / Auditing / Taxation,SINOHYDRO CORPORATION LIMITED (SINGAPORE BRANCH),Full Time,Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"~ Advise management on the organisations exposure to risks and the involvement of financial institutions, money market instruments and treasury management functions where applicable.
~ Analyse and assess the impact of investment decisions on the financial position of the organisation.
~ Analyse the financial performance and position of the organisation and develop suitable accounting policies to meet reporting requirements.
~ Analyse, compile and present management information for managerial decision making.
~ Apply appropriate appraisal techniques and consideration for taxation, inflation and risk in investment decisions.
~ Articulate to management all relevant tax issues to minimise the organisations tax liabilities.
~ Assess the chargeable gains and losses of the organisation, as well as capital gain tax liabilities.
~ Calculate accounting ratios relating to profitability, liquidity, efficiency and position.
~ Evaluate the effectiveness of the organisations financial system and determine any areas of improvement.
~ Identify and adopt business intelligence tools to analyse financial data and information.
~ Identify and calculate both financial and non-financial performance measurements for reporting on the organisations performance.
~ Manage a documented system of accounting policies and procedures.
~ Oversee the preparation of the organisations budget.
~ Plan and coordinate the annual financial audit process.
~ Provide financial leadership and strategic thinking to support sustainable value-creation.
~ Resolve issues and deficiencies arising from audit findings.
~ Respond to internal and external auditors on audit data, variances and audit findings.
~ Supervise and review the preparation of consolidated financial statements, business activity reports and forecasts for management and external stakeholders.
~ Supervise the calculation of taxable income and income tax liabilities of the organisation.
~ Use management information systems strategically for effective management and control of the business.
Education Qualification:  
          Minimum Diploma/ Degree in Accounting/ ACCA
Experience / Skill Required
Minimum 3 years experience preferably in Construction sector
Good interpersonal and communication skills and able to interact with people of all levels
Ability to develop and establish financial policies and procedures
Ability to analyze financial data and to prepare accurate reports in a timely fashion
Knowledge of policies and practices associated with payroll and benefits administration
Strong organizational skills and the ability to maintain detailed records","$8,000","$6,000",Monthly,Manager,Finance Manager
195,1,Sciences / Laboratory / R&D,NATIONAL UNIVERSITY OF SINGAPORE,Contract,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"A Master or Bachelor degree with Honours in Computer Science
Proficient in programming and user interface design
Experience in system development and social network analysis.","$58,200","$30,000",Annually,Non-executive,Research Assistant
196,4,Manufacturing,MITSUBOSHI OVERSEAS HEADQUARTERS PRIVATE LIMITED,"Permanent, Full Time",Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"1. Diploma/Degree in Materials Management or equivalent.
2. Good credits in mathematics.
3. PC literate with knowledge and application in Pivot Table.
4. Excellent analytical and interpersonal skills.
5. Minimum 2 years working experience in a manufacturing environment or related field.
 ","$3,000","$2,500",Monthly,Executive,Production Planner
197,1,Engineering,AEROSPEC SUPPLIES PTE LTD,Permanent,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"Minimum PSLE qualification
Candidates with no experience are welcome to apply
Basic Computer skills and knowledge
Must possess Class 3 driving licence
Able to work shift pattern: 
          - Day 1:  9.00 am to 10.00 pm (1 hour of lunch & 1 hour of dinner break)
          -  Day 2:  9.00 pm to 10.00 am (1 hour of lunch & 1 hour of dinner break)
Salary package:  $1,880 ($1,500 + $100 (ADP) + $200 (AB) + $80 (shift allowance)
Workplace:  Changi Airport
 ","$1,880","$1,800",Monthly,Fresh/entry level,STOREKEEPER CUM DRIVER
198,11,Logistics / Supply Chain,MARQUIS SERVICES PTE LTD,Permanent,Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"Min 1  year of experiences in marine logistics/freight forwarding and DG handling.
Experience in Bill of lading, Certificate of Origin (COO),FTA,AMS/IFS filling,export declaration,Letter of Credit,LC negotiation customs bonded scheme is a plus.
Good team player with initiative and keen learning interest.
Excellent follow up and interpersonal skills with ability to interact well with internal and external customers.
Versatile &detailed,self motivated,pleasant personality wth positive disposition.
Able to start within short notice/immediately.","$3,500","$2,200",Monthly,Fresh/entry level,Customer Service Officer
199,36,Information Technology,D2X EXPERTISE PTE. LTD.,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Skills;
Engineering degree
Solid Experience with Computers and Networks,
Strong Leadership & Management,
Effective Written and Verbal Communication, Interpersonal Communication,
Great with Problem Solving, Decision Making, Critical Thinking, approach
a People Person with great Teamwork,
Eye for Detail, Working Under Pressure, Ability to Meet Goals.","$20,000","$8,000",Monthly,Middle Management,Information Technology Support Manager
200,12,Legal,FOODPANDA SINGAPORE PTE. LTD.,"Temporary, Contract, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Your heroic skills:
You are a business driven and pragmatic person with outstanding legal qualifications and 2-3 years of working experience, ideally in an international environment;
You are in possession of a law degree from a reputable University (L.L.M. or equivalent is considered an asset);
Ideally, you have experience in the e-commerce/internet industry either as in-house counsel or as lawyer in a reputable law firm;
Experience in the following areas: commercial contracts, intellectual property, data protection, compliance and payments, are an addable value;
You are fully proficient in English;
You solve complex tasks in a legally accurate yet pragmatic and timely manner;
Outstanding contract drafting skills;
Experience in implementing data privacy policies and in handling data privacy complaints and breaches will be favourably regarded;
Meticulous, detail oriented and highly organised
Ability to work independently and proactively in a fast-paced environment and to manage multiple projects under tight deadlines  
 ","$11,000","$6,000",Monthly,Professional,Associate Legal Counsel (APAC)
201,3,Engineering,SPENCER OGDEN PTE. LTD.,Contract,Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"Bachelor's Degree from an accredited college or university or equivalent knowledge and experience
Experience in a field service role, preferably on NDT equipment 
Ability and willingness to travel as required
Familiar with EHS (Environmental, Health & Safety) requirements to work on site
Good verbal and written English communication skills with global service and factory teams.
Good relationship and communication skill with internal/ external stakeholders
Thinking and acting for customer satisfaction","$7,000","$5,000",Monthly,Non-executive,RVI Engineer
202,1,Information Technology,D2X EXPERTISE PTE. LTD.,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Skills and Qualifications:
Substantial Hands on experience in providing L2/L3 support for
AAA System
User’s Oriented Systems
Online Banking systems
KYC systems
Clients’ attributes systems
Java knowledge (incl. J2EE)
Unix Scripting
SQL queries (Sybase, AS400)
HTML5, Javascript
Oracle
Good functional knowledge and broad knowledge of Wealth Management
Good technical knowledge and previous experience in supporting front office applications
Good understanding of project lifecycle and experience in functional and technical specification
Willingness to continually update and enhance your skills in systems and processes through your own efforts and our trainings
Analytical and Problem-solving skills along with a customer/user-centric mindset
Excellent verbal and written communication skills and ability to interact professionally with a diverse group of users, Domain managers, IT teams, and SMEs
High level of persistence, can-do attitude, pro-activeness and maturity","$10,000","$4,000",Monthly,Senior Executive,L2 Front Office Support Expert
203,4,Human Resources,BLUE STREAM CONSULTANCY PTE. LTD.,Permanent,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Requirements:
• Adept in basic recruitment and candidate management
• Should be familiar with managing client accounts and dealing with senior stakeholders
• Excellent communication skills and great attention to detail
• High energy levels and ability to keep up in a growing and fast paced environment.
• Curious personality who likes to connect the dots to find a bigger picture
• Goal oriented and persistent.
• A successful track record in revenue generation (open to having brought in his/her own accounts, or even derive revenue from existing accounts)
• Must have a sales mentality and be goal oriented.
• 2-6 years of relevant work experience.
• Technology recruitment specialization is a bonus
• Candidates with CEI certification preferred","$3,000","$2,000",Monthly,"Fresh/entry level, Executive",Associate Consultant / Consultant
204,9,Accounting / Auditing / Taxation,HAI LECK ENGINEERING (PRIVATE) LIMITED,Full Time,Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"Job Requirement:
 Min Diploma in Accountancy or equivalent
 Min 2 years' experience in Accounts Payable.
 Knowledge of Singapore GST will be advantageous
 Detailed and independent person with good inter-personal skills
 Able to start work immediately or within short notice
Working location : Tuas (Transport provided at various North and West area)
 ","$3,000","$2,000",Monthly,Junior Executive,Accounts Executive
205,24,"Accounting / Auditing / Taxation, Building and Construction, Purchasing / Merchandising",CHONG SENG CONSULTANTS PTE. LTD.,Permanent,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"with 3 - 5 years of accounting and procurement experience
diploma in accountancy  ","$4,000","$3,000",Monthly,Executive,Accounts Executives
206,6,Customer Service,VEOLIA WATER TECHNOLOGIES (SEA) PTE. LTD.,Full Time,Closing on 21 Feb 2019,North,Posted 22 Jan 2019,"As the successful incumbent you will possess a ITE Certificate / Diploma with 1-2 years of experience in customer service and administration.
Additionally, you will be able to work independently, communicate effectively across cultures and different nationals, with the ability to work well in a matrix and structured organization. ","$2,200","$1,800",Monthly,Non-executive,Customer Service Assistant
207,2,Others,TRIO-TECH INTERNATIONAL PTE LTD,Permanent,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"Able to read and understand the operation manuals and procedures in english
Knowledgeable with PC/computer like microsoft excel, word etc. 
Able to work individually or in a team
Have team spirit and able to interact effectively with others","$1,700","$1,200",Monthly,Non-executive,Production Operator
208,17,Manufacturing,ULTRA CLEAN ASIA PACIFIC PTE. LTD.,"Permanent, Full Time",Closing on 21 Feb 2019,North,Posted 22 Jan 2019,"Bachelor’s Degree in Human Resource Management / Business Administration / Arts & Social Sciences or equivalent
Minimum 3 years relevant experience
Organized and meticulous
Good coordination and interpersonal skills
Good team player","$4,500","$3,000",Monthly,Executive,Payroll Executive
209,29,"Accounting / Auditing / Taxation, Building and Construction, Human Resources",CHONG SENG CONSULTANTS PTE. LTD.,Permanent,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"~ Assign account codes to all transactions in the accounting system.
~ Calculate customer/supplier account balances and reconcile with totals.
~ Compile the relevant business documentation used in banking processes.
~ Enter accurate and timely data into the accounting system.
~ Maintain accurate financial records and statements.
~ Perform month-end closing activities.
~ Process payroll transactions into the organisations accounting system.
~ Record and process all business transactions within the organisations accounting system using principles of double-entry accounting.
~ Record transactions and events relating to inventory, accruals, prepayments, capital structure and finance costs.
~ Record transactions and events relating to sales, purchases, receivables, payables and cash.
~ Retrieve system reports from the accounting system for managements use.
~ Use relevant IT systems and tools effectively for data analysis.
- Other HR duties","$5,000","$4,000",Monthly,Senior Executive,Senior Accounts and HR Executive
210,3,"Human Resources , General Management, Marketing / Public Relations",U P INSURANCE AGENCY PTE. LTD.,Full Time,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Candidate must possess at least Bachelor’s Degree / Equivalent education/ Above
At least 3 years working experience is require for this role.
English and Mandarin should be requirement.
Preferably Junior Excutives specializing in marketing/business development or equivalent","$6,500","$4,000",Monthly,"Professional, Senior Executive",Business Manager
211,0,"Engineering, Information Technology, Manufacturing",OAKTREE CONSULTING,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"  Please submit resumes to john@oaktree.com.sg with the following details in MS Word format:
  - Position applying for
- Current remuneration
- Expected remuneration
- Notice period 
    John Goh Meng Chye 
EA License No : 06C4642
EA Reg No : R1102621
    We regret that only shortlisted candidates will be notified.
 ","$4,500","$4,000",Monthly,"Manager, Executive",Supplier Quality Engineer(IPC Certification)
212,11,Marketing / Public Relations,JL BUSINESS CONSULTANTS PTE. LTD.,Full Time,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Ability to cope with fast-paced and pressured work
Accuracy
Strong attention to detail and a strong analytical mind.
Ability to notice patterns within statistics
An interest in psychology and behaviour
Good organisational skills
Excellent (spoken and written) communication skills
Confident presentation skills
Commercial awareness
A methodical approach to work
Familiarity or training in statistics or a willingness to learn
Be able to be flexible and work as part of a team.","$4,500","$3,900",Monthly,Executive,Market Analyst
213,4,Legal,MSIG HOLDINGS (ASIA) PTE. LTD.,Full Time,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"LLB (Hons) degree holder
Called to the Singapore bar with 4-6 years of post-qualifying experience
Experience in a Technology practice group in a law firm or an IT company will be preferred
Experience in drafting, reviewing and negotiating IT and other Technology related contracts is essential (e.g. software licenses, cloud service contracts, software as a service, online platform agreements, cybersecurity and related services agreement, forensic services agreements, consultancy agreements, software and hardware acquisition/maintenance, open source licenses, outsourcing agreements, apps development agreement, apps co-operation agreement, web design agreement, website hosting agreement)  
A good knowledge of the Personal Data Protection Act and cybersecurity laws, with capability to advise on it
Familiarity with MAS guidelines on Outsourcing, Technology Risk Management Guidelines, and Fintech/Insurtech will be an advantage
Ability to translate complex legal or factual issues into plain English advices/communications
Ability to work independently
Meticulous with details","$11,500","$7,300",Monthly,"Manager, Professional",Legal Manager
214,2,Sales / Retail,R. GLAZEN SINGAPORE PTE LTD,Full Time,Closing on 21 Feb 2019,West,Posted 22 Jan 2019,"Diploma/ Degree in any fields
At least 3 years of working experience as a sales personnel
Preferably with prior sales experience in Management Systems (ISO 9001, ISO 14001, OHSAS 18001), training courses or similar background
Possess good knowledge in MS office Applications
Possess good communication skills, positive working attitude and be able to relate well with people
Self-motivating to achieve, self-driven and exceed sales targets
~ Apply basic negotiation skills and techniques
~ Apply principles of revenue management
~ Apply risk management procedures
~ Conduct site inspection
~ Demonstrate initiative and enterprising behaviours
~ Documenting project processes and outcomes
~ Establish relationships for customer confidence
~ Facilitate compliance with legislative and regulatory requirements
~ Facilitate effective communication and engagement at the workplace
~ Facilitate effective work teams
~ Implement process improvement change
~ Maintain personal image and emotional competence to manage self and team at the workplace
~ Monitor relationship with guests/customers
~ Monitor workplace safety and security
~ Provide catering service
~ Resolve guest/customer concerns and feedback
~ Role model the service vision
~ Secure prospect commitment
~ Sell products and services
~ Write reports",,,,Executive,Sales Executive
215,3,Repair and Maintenance,THE SUPREME HR ADVISORY PTE. LTD.,Full Time,Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Dylan Then Reg No: R1878687
The Supreme HR Advisory Pte Ltd EA No: 14C7279
 ","$2,400","$2,000",Monthly,Junior Executive,Aerospace Technician [Pneumatic / Overhaul]
216,2,"Accounting / Auditing / Taxation, Information Technology",PRICEWATERHOUSECOOPERS RISK SERVICES PTE. LTD.,"Permanent, Contract, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Responsibilities
As an Associate/ Senior Associate, you’ll work as part of a team of problem solvers with extensive assurance, consulting, advisory, and industry experience, helping our clients solve their complex business issues from strategy to de-risked execution. Specific responsibilities include but are not limited to:
Work effectively in different teams for varying periods of time building good working relationships with both colleagues and client personnel at all levels.
Being part of a team that performs services including IT risk and controls reviews, programme/project assurance, third party assurance, IT operational, security and data reviews, be able to analyse business and IT requirements to assess IT and business risk and suggest pragmatic risk mitigation activities for a range of industries
Identify and effectively report any issues and recommendations for improvement to clients, as well as drafting the related sections of formal reports
Being proficient in presentation and report production
Proactively assist in the management of several clients, while reporting to Managers and above
Establish effective working relationships directly with clients
Contribute to the development of your own and team's technical acumen
Keep up to date with local and national business and economic issues
Be actively involved in business development activities to help identify and research opportunities on new/existing clients
Continue to develop internal relationships and your PwC brand
Requirements
University degree, preferably Computer Science or Business Information Systems or IT degree or double major in Business/IT or Business/data
A passion for technology and projects and enjoys working in a dynamic environment
Experience gained in a client facing environment
Strong analytical and project management skills
Team player
Desirable
Professional Service organisation experience (Consulting, Systems Integration, Vendor implementation practice)
Business consultancy and advisory experience - process mapping and analysis, Target Operating Model, Strategy
Solution architecture (Cloud, application development and integration)
Project Management qualifications e.g. MSP, Prince2, MAPM, MoR, Agile, Scrum
Architectural qualification/ certification e.g TOGAF, Zachman
IT Service Management certification e.g. ITIL, COBIT
Functional expertise in Enterprise Apps (e.g. CRM, Billing, SCM, or ERP systems)
Testing strategy
Data migration, transformation
We regret to inform that only shortlisted candidates will be notified.","$7,000","$3,500",Monthly,Executive,Transformation Assurance - Senior Associate
217,5,"Accounting / Auditing / Taxation, Information Technology",PRICEWATERHOUSECOOPERS RISK SERVICES PTE. LTD.,"Permanent, Contract, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Responsibilities
As an Associate/ Senior Associate, you’ll work as part of a team of problem solvers with extensive assurance, consulting, advisory, and industry experience, helping our clients solve their complex business issues from strategy to de-risked execution. Specific responsibilities include but are not limited to:
Work effectively in different teams for varying periods of time building good working relationships with both colleagues and client personnel at all levels.
Being part of a team that performs services including IT risk and controls reviews, programme/project assurance, third party assurance, IT operational, security and data reviews, be able to analyse business and IT requirements to assess IT and business risk and suggest pragmatic risk mitigation activities for a range of industries
Identify and effectively report any issues and recommendations for improvement to clients, as well as drafting the related sections of formal reports
Being proficient in presentation and report production
Proactively assist in the management of several clients, while reporting to Managers and above
Establish effective working relationships directly with clients
Contribute to the development of your own and team's technical acumen
Keep up to date with local and national business and economic issues
Be actively involved in business development activities to help identify and research opportunities on new/existing clients
Continue to develop internal relationships and your PwC brand
Requirements
University degree, preferably Computer Science or Business Information Systems or IT degree or double major in Business/IT or Business/data
A passion for technology and projects and enjoys working in a dynamic environment
Experience gained in a client facing environment
Strong analytical and project management skills
Team player
Desirable
Professional Service organisation experience (Consulting, Systems Integration, Vendor implementation practice)
Business consultancy and advisory experience - process mapping and analysis, Target Operating Model, Strategy
Solution architecture (Cloud, application development and integration)
Project Management qualifications e.g. MSP, Prince2, MAPM, MoR, Agile, Scrum
Architectural qualification/ certification e.g TOGAF, Zachman
IT Service Management certification e.g. ITIL, COBIT
Functional expertise in Enterprise Apps (e.g. CRM, Billing, SCM, or ERP systems)
Testing strategy
Data migration, transformation
We regret to inform that only shortlisted candidates will be notified.","$6,500","$3,250",Monthly,Executive,Transformation Assurance - Associate
218,19,Accounting / Auditing / Taxation,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF SINGAPORE,"Permanent, Full Time",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Requirements :
Candidate posses a Diploma in Accountancy/LCCI/ACCA Partial with at least 2 years of accounting experience
Good communications skills both verbal and written
Meticulous, willing to learn
Responsible, reliable, good working ethics
 ",,,,Non-executive,Accounts Officer
219,5,Information Technology,GOOGLE ASIA PACIFIC PTE. LTD.,Full Time,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"Minimum qualifications:
- Bachelor's degree in Computer Science, Statistics or Mathematics, or related field, or equivalent practical experience.
- Programming experience in Java, Objective-C, C++, or Python
- Experience in mobile application development.
Preferred qualifications:
- Deep technical knowledge of mobile application development (either Android or iOS).
- Significant programming experience in either Java, Objective-C or C++
- Knowledge of UI frameworks (either Android, iOS, XML), MVP application design and complex, reactive touch based UI.
- A solid foundation in Computer Science, with strong competencies in data structures, algorithms, and software design.","$13,400","$6,700",Monthly,Executive,"Software Engineer, Mobile Applications (Android / iOS) - Singapore"
220,42,Logistics / Supply Chain,HP SINGAPORE (PRIVATE) LIMITED,"Permanent, Full Time",Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"Are you a high-performer? We are looking for an individual with:
First level university degree or equivalent experience; may have advanced university degree.
Min of 4-6 years of experience in a supply chain function.
Experience in SAP, Data analytics and Automation models/programing an advantage.
Strong understanding of supply chain logistics processes.
Very strong analytical and data modeling skills.
Very Strong communication and influencing skills.
Proven relationship management skills.
Strong knowledge of Microsoft Office skills (Excel, PowerPoint, etc.), statistical analysis, and financial modeling.
Strong project management skills to lead cross-functional teams; recognized as Subject Matter Expert.
Strong business acumen and technical knowledge within area of responsibility.
Good understanding of national and international trade requirements to align customs/trade function with business objectives.
Thorough knowledge of inventory analysis.
Developed leadership skills including team-building and conflict resolution and management.
HP is a Human Capital Partner – we commit to human capital development and adopting progressive workplace practices in Singapore.","$9,016","$6,440",Monthly,Executive,Logistic Business Analyst
221,2,Admin / Secretarial,APBA PTE. LTD.,"Temporary, Contract",Closing on 21 Feb 2019,Central,Posted 22 Jan 2019,"Minimum GCE ‘A’ Level / Diploma / Degree
Proficient in English
Able to work independently and an excellent team player who is task-orientated
Possess initiative and positive attitude
Proficient in Microsoft Office and has Good Excel Skills
Must be able to commit for at least 3 Months and above
Interested candidates, please forward a copy of your resume with a recent photo in word doc format to:
  vivien.khaw@apba-network.com
  We regret to inform that only shortlisted candidates will be notified","$2,000","$1,500",Monthly,"Fresh/entry level, Non-executive, Junior Executive",Temp Administrative Assistant x 5 / / 3 - 6 Months / / up to $10.50 / hr
222,4,Accounting / Auditing / Taxation,MILLION LIGHTING CO PTE LTD,Full Time,Closing on 21 Feb 2019,East,Posted 22 Jan 2019,"At least diploma in Accounting
At least 1 years of experience in managing an accounts department
Must be PC proficient
Strong verbal and written communication skills.
Ability to multi-task, work under pressure and meet deadlines required","$2,700","$1,800",Monthly,Fresh/entry level,Account Executive
223,22,Human Resources,GOOGLE ASIA PACIFIC PTE. LTD.,Full Time,Closing on 21 Feb 2019,South,Posted 22 Jan 2019,"Minimum qualifications:
- BA/BS degree or equivalent practical experience.
- 7 years of experience working in program/event planning, recruiting, marketing, HR, consulting or related area.
- Ability to travel up to 50% of the time.
Preferred qualifications:
- Experience providing excellent partnerships for the seamless delivery of events.
- Ability to think broadly and strategically, while focussed on the details and the ability to prioritize tasks and work effectively with team members to achieve goals. 
- Highly motivated and creative, with demonstrated project, budget management and organizational skills.
- Comfort working with executive level candidates and partners.
- Flexible, proactive, responsible, with the ability to work effectively with little or no guidance.
- Excellent relationship management skills including consulting, influencing, and interpersonal communications.","$9,000","$4,500",Monthly,Executive,"Specialist, Talent Programs and Events - Singapore"
